AREA_A,AREA_B,DIST_KM
E07000208,W06000014,218.627
E07000218,W06000014,172.707
E07000220,W06000014,176.658
E07000222,W06000014,157.677
E07000221,W06000014,147.174
E07000219,W06000014,176.797
E07000224,W06000014,209.126
E07000223,W06000014,226.926
E07000225,W06000014,194.049
E07000228,W06000014,233.263
E07000227,W06000014,217.663
E07000229,W06000014,220.989
E07000226,W06000014,227.15
E07000235,W06000014,109.645
E07000239,W06000014,129.591
E07000238,W06000014,122.661
E07000234,W06000014,139.489
E07000237,W06000014,117.036
E07000236,W06000014,136.416
E09000021,W06000014,216.517
E09000008,W06000014,230.611
E09000006,W06000014,240.138
E09000018,W06000014,210.745
E09000009,W06000014,213.219
E09000016,W06000014,251.567
E09000017,W06000014,205.323
E09000015,W06000014,212.838
E09000005,W06000014,217.715
E09000003,W06000014,222.037
E09000022,W06000014,227.987
E09000028,W06000014,231.032
E09000023,W06000014,234.811
E09000011,W06000014,240.034
E09000004,W06000014,246.085
E09000010,W06000014,230.788
E09000031,W06000014,235.552
E09000026,W06000014,241.638
E09000029,W06000014,224.28
E09000027,W06000014,214.526
E09000024,W06000014,222.64
E09000032,W06000014,223.274
E09000013,W06000014,220.836
E09000020,W06000014,222.823
E09000033,W06000014,225.039
E09000007,W06000014,225.323
E09000030,W06000014,233.773
E09000019,W06000014,228.6
E09000012,W06000014,231.865
E09000014,W06000014,228.97
E09000025,W06000014,238.799
E09000002,W06000014,245.466
E09000001,W06000014,229.761
E08000016,W06000014,264.876
E08000025,W06000014,156.349
E08000001,W06000014,245.654
E08000032,W06000014,286.677
E08000002,W06000014,249.532
E08000033,W06000014,271.017
E08000031,W06000014,154.585
E08000026,W06000014,168.485
E08000017,W06000014,281.04
E08000027,W06000014,145.575
E08000037,W06000014,404.881
E08000034,W06000014,266.926
E08000011,W06000014,223.619
E08000035,W06000014,294.197
E08000012,W06000014,219.46
E08000003,W06000014,236.881
E08000021,W06000014,413.043
E08000022,W06000014,417.924
E08000004,W06000014,251.627
E08000005,W06000014,255.835
E08000018,W06000014,261.443
E08000006,W06000014,237.953
E08000028,W06000014,152.635
E08000014,W06000014,237.312
E08000019,W06000014,251.621
E08000029,W06000014,157.537
E08000023,W06000014,412.631
E08000007,W06000014,233.411
E08000013,W06000014,228.769
E08000024,W06000014,403.74
E08000008,W06000014,243.654
E08000009,W06000014,230.787
E08000036,W06000014,280.897
E08000030,W06000014,161.724
E08000010,W06000014,237.754
E08000015,W06000014,215.107
W06000011,W06000014,50.884
S12000041,W06000014,588.255
E06000022,W06000014,65.029
E06000055,W06000014,217.765
E06000008,W06000014,257.899
E06000009,W06000014,265.121
W06000019,W06000014,38.531
E06000028,W06000014,133.272
E06000036,W06000014,184.941
W06000014,W06000014,0
W06000018,W06000014,26.818
W06000022,W06000014,33.562
W06000012,W06000014,35.389
E06000056,W06000014,213.967
E06000049,W06000014,205.872
E06000050,W06000014,200.43
E06000023,W06000014,43.678
E06000015,W06000014,209.952
E06000010,W06000014,330.674
E06000016,W06000014,204.603
E06000018,W06000014,226.921
E06000031,W06000014,251.671
E06000045,W06000014,151.645
E06000021,W06000014,194.249
S12000005,W06000014,524.107
W06000003,W06000014,190.079
E06000047,W06000014,376.403
E06000019,W06000014,86.055
E06000005,W06000014,366.841
S12000042,W06000014,560.67
S12000008,W06000014,453.649
S12000045,W06000014,504.947
S12000011,W06000014,483.604
E06000011,W06000014,333.978
S12000014,W06000014,507.234
S12000046,W06000014,494.3
E06000006,W06000014,216.254
E06000001,W06000014,386.355
S12000018,W06000014,504.131
E06000032,W06000014,211.623
E06000035,W06000014,275.873
W06000024,W06000014,33.047
E06000002,W06000014,374.261
S12000019,W06000014,488.547
E06000042,W06000014,197.204
E06000012,W06000014,321.983
S12000044,W06000014,494.269
E06000013,W06000014,305.601
W06000013,W06000014,18.647
S12000024,W06000014,570.482
E06000029,W06000014,127.37
W06000023,W06000014,97.775
E06000038,W06000014,167.847
E06000003,W06000014,380.834
S12000038,W06000014,495.75
W06000016,W06000014,23.002
E06000017,W06000014,231.731
S12000026,W06000014,461.45
E06000051,W06000014,140.021
W06000004,W06000014,183.257
W06000010,W06000014,73.172
W06000005,W06000014,197.896
E06000039,W06000014,195.481
E06000033,W06000014,286.771
E06000025,W06000014,65.461
S12000029,W06000014,464.559
S12000030,W06000014,537.629
E06000004,W06000014,373.612
E06000030,W06000014,115.747
E06000020,W06000014,155.993
E06000043,W06000014,238.048
E06000034,W06000014,262.073
W06000020,W06000014,37.029
E06000027,W06000014,112.063
E06000007,W06000014,224.667
E06000037,W06000014,145.572
S12000039,W06000014,510.573
S12000040,W06000014,494.197
E06000054,W06000014,102.577
E06000040,W06000014,187.591
E06000041,W06000014,174.845
W06000006,W06000014,173.881
E06000014,W06000014,321.148
E07000144,W06000014,351.729
E07000147,W06000014,349.508
E07000044,W06000014,122.766
E07000046,W06000014,85.968
E06000046,W06000014,170.375
W06000001,W06000014,215.306
W06000002,W06000014,166.862
W06000015,W06000014,15.567
W06000008,W06000014,101.463
W06000021,W06000014,50.687
W06000009,W06000014,112.588
E06000024,W06000014,42.057
S12000017,W06000014,687.77
S12000020,W06000014,671.163
S12000023,W06000014,844.412
S12000013,W06000014,753.39
S12000035,W06000014,538.628
S12000034,W06000014,646.913
S12000015,W06000014,532.657
S12000033,W06000014,640.442
S12000036,W06000014,498.73
S12000010,W06000014,502.377
S12000027,W06000014,1005.004
S12000021,W06000014,479.585
S12000006,W06000014,405.216
E06000044,W06000014,176.598
E06000026,W06000014,127.614
S12000028,W06000014,434.029
E06000057,W06000014,431.6
E06000052,W06000014,153.113
E06000053,W06000014,265.827
N92000002,W06000014,415.92
GI,W06000014,1711.73
E07000007,W06000018,165.325
E07000006,W06000018,181.41
E07000005,W06000018,178.261
E07000004,W06000018,162.237
E07000010,W06000018,245.459
E07000012,W06000018,233.303
E07000009,W06000018,252.208
E07000011,W06000018,219.91
E07000008,W06000018,237.418
E07000029,W06000018,307.338
E07000028,W06000018,370.051
E07000031,W06000018,294.608
E07000026,W06000018,340.226
E07000030,W06000018,331.554
E07000027,W06000018,275.16
E07000037,W06000018,211.539
E07000039,W06000018,172.571
E07000036,W06000018,190.785
E07000038,W06000018,211.785
E07000032,W06000018,193.511
E07000033,W06000018,217.647
E07000035,W06000018,193.621
E07000034,W06000018,216.362
E07000043,W06000018,81.573
E07000040,W06000018,98.889
E07000045,W06000018,120.656
E07000047,W06000018,125.558
E07000042,W06000018,89.836
E07000041,W06000018,105.793
E07000051,W06000018,131.575
E07000048,W06000018,140.099
E07000052,W06000018,106.068
E07000049,W06000018,123.445
E07000050,W06000018,106.102
E07000053,W06000018,127.38
E07000063,W06000018,239.798
E07000064,W06000018,272.432
E07000065,W06000018,249.19
E07000061,W06000018,261.323
E07000062,W06000018,277.467
E07000068,W06000018,243.259
E07000075,W06000018,277.996
E07000072,W06000018,231.941
E07000076,W06000018,299.127
E07000077,W06000018,242.353
E07000070,W06000018,254.911
E07000071,W06000018,281.653
E07000074,W06000018,275.8
E07000067,W06000018,263.654
E07000073,W06000018,229.291
E07000066,W06000018,254.248
E07000069,W06000018,263.517
E07000080,W06000018,53.057
E07000079,W06000018,92.401
E07000082,W06000018,63.11
E07000083,W06000018,83.639
E07000081,W06000018,70.074
E07000078,W06000018,82.602
E07000084,W06000018,145.481
E07000091,W06000018,141.329
E07000086,W06000018,153.483
E07000085,W06000018,169.335
E07000094,W06000018,154.684
E07000093,W06000018,131.544
E07000089,W06000018,165.43
E07000088,W06000018,171.144
E07000087,W06000018,164.393
E07000090,W06000018,179.239
E07000092,W06000018,174.514
E07000102,W06000018,189.837
E07000098,W06000018,202.233
E07000095,W06000018,218.412
E07000096,W06000018,184.568
E07000242,W06000018,221.882
E07000240,W06000018,198.203
E07000241,W06000018,208.411
E07000099,W06000018,210.448
E07000103,W06000018,193.787
E07000243,W06000018,209.905
E07000116,W06000018,260.007
E07000112,W06000018,299.895
E07000111,W06000018,238.316
E07000115,W06000018,251.074
E07000114,W06000018,317.249
E07000105,W06000018,285.555
E07000106,W06000018,301.948
E07000108,W06000018,316.244
E07000110,W06000018,267.163
E07000113,W06000018,281.075
E07000107,W06000018,241.079
E07000109,W06000018,251.242
E07000127,W06000018,218.72
E07000121,W06000018,270.759
E07000118,W06000018,226.555
E07000126,W06000018,233.226
E07000125,W06000018,235.678
E07000119,W06000018,237.794
E07000123,W06000018,242.556
E07000128,W06000018,251.391
E07000122,W06000018,255.535
E07000124,W06000018,255.927
E07000120,W06000018,240.594
E07000117,W06000018,245.606
E07000132,W06000018,163.981
E07000134,W06000018,173.472
E07000133,W06000018,204.696
E07000131,W06000018,179.881
E07000129,W06000018,169.908
E07000130,W06000018,185.285
E07000135,W06000018,178.009
E07000142,W06000018,267.729
E07000141,W06000018,226.902
E07000140,W06000018,251.305
E07000136,W06000018,262.004
E07000139,W06000018,245.974
E07000137,W06000018,282.568
E07000138,W06000018,250.986
E07000145,W06000018,350.617
E07000149,W06000018,321.634
E07000146,W06000018,278.173
E07000143,W06000018,295.624
E07000148,W06000018,325.813
E07000155,W06000018,157.687
E07000152,W06000018,204.457
E07000151,W06000018,165.433
E07000156,W06000018,185.199
E07000153,W06000018,188.11
E07000154,W06000018,172.217
E07000150,W06000018,195.998
E07000168,W06000018,347.572
E07000169,W06000018,275.467
E07000163,W06000018,278.711
E07000166,W06000018,313.107
E07000165,W06000018,289.546
E07000167,W06000018,325.448
E07000164,W06000018,319.144
E07000171,W06000018,241.136
E07000176,W06000018,202.768
E07000173,W06000018,208.759
E07000170,W06000018,207.758
E07000175,W06000018,225.699
E07000172,W06000018,197.984
E07000174,W06000018,218.153
E07000180,W06000018,122.026
E07000179,W06000018,147.644
E07000177,W06000018,137.293
E07000181,W06000018,119.008
E07000178,W06000018,136.183
E07000191,W06000018,61.098
E07000187,W06000018,67.942
E07000190,W06000018,71.565
E07000189,W06000018,81.622
E07000188,W06000018,54.986
E07000198,W06000018,179.173
E07000196,W06000018,129.007
E07000194,W06000018,149.724
E07000195,W06000018,160.808
E07000197,W06000018,150.313
E07000193,W06000018,164.775
E07000192,W06000018,144.53
E07000199,W06000018,150.459
E07000206,W06000018,339.402
E07000200,W06000018,287.227
E07000205,W06000018,322.607
E07000204,W06000018,274.32
E07000201,W06000018,268.084
E07000203,W06000018,302.631
E07000202,W06000018,303.93
E07000216,W06000018,187.485
E07000215,W06000018,224.79
E07000217,W06000018,187.443
E07000214,W06000018,179.278
E07000212,W06000018,187.033
E07000209,W06000018,189.129
E07000211,W06000018,214.033
E07000210,W06000018,206.108
E07000207,W06000018,197.976
E07000213,W06000018,191.509
E07000208,W06000018,207.295
E07000218,W06000018,146.827
E07000220,W06000018,152.3
E07000222,W06000018,133.109
E07000221,W06000018,123.519
E07000219,W06000018,151.44
E07000224,W06000018,205.02
E07000223,W06000018,221.885
E07000225,W06000018,189.257
E07000228,W06000018,225.642
E07000227,W06000018,210.951
E07000229,W06000018,216.442
E07000226,W06000018,218.369
E07000235,W06000018,83.481
E07000239,W06000018,102.966
E07000238,W06000018,97.634
E07000234,W06000018,113.443
E07000237,W06000018,91.224
E07000236,W06000018,110.931
E09000021,W06000018,204.595
E09000008,W06000018,218.913
E09000006,W06000018,228.132
E09000018,W06000018,197.853
E09000009,W06000018,199.632
E09000016,W06000018,237.412
E09000017,W06000018,191.523
E09000015,W06000018,198.323
E09000005,W06000018,203.673
E09000003,W06000018,207.313
E09000022,W06000018,215.145
E09000028,W06000018,217.93
E09000023,W06000018,221.982
E09000011,W06000018,226.875
E09000004,W06000018,233.038
E09000010,W06000018,215.684
E09000031,W06000018,221.083
E09000026,W06000018,227.257
E09000029,W06000018,212.582
E09000027,W06000018,201.93
E09000024,W06000018,210.374
E09000032,W06000018,210.491
E09000013,W06000018,207.549
E09000020,W06000018,209.451
E09000033,W06000018,211.511
E09000007,W06000018,211.408
E09000030,W06000018,220.182
E09000019,W06000018,214.652
E09000012,W06000018,217.867
E09000014,W06000018,214.543
E09000025,W06000018,225.064
E09000002,W06000018,231.525
E09000001,W06000018,216.202
E08000016,W06000018,238.081
E08000025,W06000018,130.166
E08000001,W06000018,219.93
E08000032,W06000018,260.247
E08000002,W06000018,223.519
E08000033,W06000018,244.628
E08000031,W06000018,127.846
E08000026,W06000018,143.443
E08000017,W06000018,254.258
E08000027,W06000018,118.997
E08000037,W06000018,378.951
E08000034,W06000018,240.28
E08000011,W06000018,198.702
E08000035,W06000018,267.492
E08000012,W06000018,194.787
E08000003,W06000018,210.615
E08000021,W06000018,387.126
E08000022,W06000018,391.877
E08000004,W06000018,225.2
E08000005,W06000018,229.601
E08000018,W06000018,234.652
E08000006,W06000018,211.955
E08000028,W06000018,126.141
E08000014,W06000018,213.076
E08000019,W06000018,224.806
E08000029,W06000018,131.987
E08000023,W06000018,386.481
E08000007,W06000018,206.952
E08000013,W06000018,203.558
E08000024,W06000018,377.552
E08000008,W06000018,217.183
E08000009,W06000018,204.695
E08000036,W06000018,254.101
E08000030,W06000018,135.132
E08000010,W06000018,212.254
E08000015,W06000018,191.053
W06000011,W06000018,59.284
S12000041,W06000018,564.528
E06000022,W06000018,60.482
E06000055,W06000018,196.835
E06000008,W06000018,232.275
E06000009,W06000018,241.055
W06000019,W06000018,12.644
E06000028,W06000018,138.32
E06000036,W06000018,173.16
W06000014,W06000018,26.818
W06000018,W06000018,0
W06000022,W06000018,19.012
W06000012,W06000018,37.363
E06000056,W06000018,194.792
E06000049,W06000018,179.535
E06000050,W06000018,175.006
E06000023,W06000018,37.462
E06000015,W06000018,183.443
E06000010,W06000018,304.111
E06000016,W06000018,179.391
E06000018,W06000018,200.668
E06000031,W06000018,228.277
E06000045,W06000018,150.236
E06000021,W06000018,167.541
S12000005,W06000018,501.663
W06000003,W06000018,169.395
E06000047,W06000018,350.512
E06000019,W06000018,59.247
E06000005,W06000018,340.559
S12000042,W06000018,536.988
S12000008,W06000018,432.643
S12000045,W06000018,483.482
S12000011,W06000018,462.529
E06000011,W06000018,307.27
S12000014,W06000018,484.91
S12000046,W06000018,472.94
E06000006,W06000018,190.924
E06000001,W06000018,359.898
S12000018,W06000018,483.781
E06000032,W06000018,193.626
E06000035,W06000018,262.988
W06000024,W06000018,14.547
E06000002,W06000018,347.721
S12000019,W06000018,465.021
E06000042,W06000018,176.766
E06000012,W06000018,295.821
S12000044,W06000018,472.283
E06000013,W06000018,279.025
W06000013,W06000018,29.465
S12000024,W06000018,548.088
E06000029,W06000018,133.463
W06000023,W06000018,75.899
E06000038,W06000018,155.596
E06000003,W06000018,354.187
S12000038,W06000018,475.011
W06000016,W06000018,15.962
E06000017,W06000018,207.34
S12000026,W06000018,437.346
E06000051,W06000018,113.846
W06000004,W06000018,160.361
W06000010,W06000018,71.587
W06000005,W06000018,174.073
E06000039,W06000018,182.162
E06000033,W06000018,272.778
E06000025,W06000018,52.227
S12000029,W06000018,442.374
S12000030,W06000018,516.251
E06000004,W06000018,347.154
E06000030,W06000018,101.58
E06000020,W06000018,129.406
E06000043,W06000018,232.535
E06000034,W06000018,248.47
W06000020,W06000018,11.624
E06000027,W06000018,136.787
E06000007,W06000018,198.989
E06000037,W06000018,133.703
S12000039,W06000018,489.689
S12000040,W06000018,471.491
E06000054,W06000018,96.076
E06000040,W06000018,174.643
E06000041,W06000018,162.881
W06000006,W06000018,149.273
E06000014,W06000018,294.341
E07000144,W06000018,330.025
E07000147,W06000018,326.957
E07000044,W06000018,148.743
E07000046,W06000018,112.168
E06000046,W06000018,172.111
W06000001,W06000018,198.23
W06000002,W06000018,148.986
W06000015,W06000018,16.115
W06000008,W06000018,89.739
W06000021,W06000018,26.066
W06000009,W06000018,118.285
E06000024,W06000018,40.599
S12000017,W06000018,666.515
S12000020,W06000018,647.923
S12000023,W06000018,820.969
S12000013,W06000018,734.978
